year,school_id,department_id,school_name,department_name,category_id,category_name,school_name_abbr,department_name_abbr
106,100,100432,國立嘉義大學,體育與健康休閒學系,10,服務,嘉義,體健休閒
106,100,100442,國立嘉義大學,體育與健康休閒學系(公費生),10,服務,嘉義,體健休閒(公費)
106,101,101232,國立高雄大學,創意設計與建築學系建築組,2,藝術及人文,高雄,創建建築
106,101,101242,國立高雄大學,創意設計與建築學系創意設計組,2,藝術及人文,高雄,創建創意
106,101,101012,國立高雄大學,西洋語文學系,2,藝術及人文,高雄,西洋語文
106,101,101032,國立高雄大學,東亞語文學系日語組,2,藝術及人文,高雄,東亞日語
106,101,101042,國立高雄大學,東亞語文學系韓語組,2,藝術及人文,高雄,東亞韓語
106,101,101052,國立高雄大學,東亞語文學系越語組,2,藝術及人文,高雄,東亞越語
106,101,101092,國立高雄大學,應用經濟學系,3,社會科學、新聞學及圖書資訊,高雄,應用經濟
106,101,101132,國立高雄大學,金融管理學系,4,商業、管理及法律,高雄,金管
106,101,101102,國立高雄大學,亞太工商管理學系企業管理組,4,商業、管理及法律,高雄,亞太工商管企管
106,101,101112,國立高雄大學,亞太工商管理學系工業管理組,4,商業、管理及法律,高雄,亞太工商管工管
106,101,101062,國立高雄大學,法律學系,4,商業、管理及法律,高雄,法律
106,101,101082,國立高雄大學,財經法律學系,4,商業、管理及法律,高雄,財經法律
106,101,101072,國立高雄大學,政治法律學系,4,商業、管理及法律,高雄,政治法律
106,101,101172,國立高雄大學,生命科學系,5,自然科學、數學及統計,高雄,生命科學
106,101,101152,國立高雄大學,應用化學系,5,自然科學、數學及統計,高雄,應用化學
106,101,101162,國立高雄大學,應用物理學系,5,自然科學、數學及統計,高雄,應用物理
106,101,101142,國立高雄大學,應用數學系,5,自然科學、數學及統計,高雄,應用數學
106,101,101122,國立高雄大學,資訊管理學系,6,資訊通訊科技,高雄,資管
106,101,101212,國立高雄大學,化學工程及材料工程學系,7,工程、製造及營建,高雄,化學工材
106,101,101182,國立高雄大學,電機工程學系,7,工程、製造及營建,高雄,電機
106,101,101222,國立高雄大學,資訊工程學系,7,工程、製造及營建,高雄,資工
106,101,101192,國立高雄大學,土木與環境工程學系土木工程組,7,工程、製造及營建,高雄,土木土木
106,101,101202,國立高雄大學,土木與環境工程學系環境工程組,7,工程、製造及營建,高雄,土木環工
106,101,101022,國立高雄大學,運動健康與休閒學系,10,服務,高雄,運動健康休閒學
106,034,034292,國立東華大學,教育與潛能開發學系,1,教育,東華,教育潛能開發
106,034,034312,國立東華大學,特殊教育學系,1,教育,東華,特殊教育
106,034,034302,國立東華大學,教育行政與管理學系,1,教育,東華,教育行政管理
106,034,034322,國立東華大學,幼兒教育學系,1,教育,東華,幼兒教育
106,034,034422,國立東華大學,體育與運動科學系,1,教育,東華,體育運動
106,034,034382,國立東華大學,音樂學系甲組,2,藝術及人文,東華,音樂甲
106,034,034392,國立東華大學,音樂學系乙組,2,藝術及人文,東華,音樂乙
106,034,034402,國立東華大學,藝術與設計學系,2,藝術及人文,東華,藝術設計
106,034,034412,國立東華大學,藝術創意產業學系,2,藝術及人文,東華,藝術創意產業
106,034,034232,國立東華大學,歷史學系,2,藝術及人文,東華,歷史
106,034,034332,國立東華大學,族群關係與文化學系,2,藝術及人文,東華,族群文化
106,034,034212,國立東華大學,英美語文學系,2,藝術及人文,東華,英美語文
106,034,034342,國立東華大學,民族語言與傳播學系,2,藝術及人文,東華,民族傳播學
106,034,034202,國立東華大學,中國語文學系,2,藝術及人文,東華,中語文
106,034,034192,國立東華大學,華文文學系,2,藝術及人文,東華,華文文學
106,034,034242,國立東華大學,經濟學系,3,社會科學、新聞學及圖書資訊,東華,經濟
106,034,034252,國立東華大學,諮商與臨床心理學系,3,社會科學、新聞學及圖書資訊,東華,諮商臨床心理
106,034,034262,國立東華大學,社會學系,3,社會科學、新聞學及圖書資訊,東華,社會
106,034,034222,國立東華大學,臺灣文化學系,3,社會科學、新聞學及圖書資訊,東華,臺灣文化
106,034,034352,國立東華大學,民族事務與發展學系,3,社會科學、新聞學及圖書資訊,東華,民族發展
106,034,034132,國立東華大學,會計學系,4,商業、管理及法律,東華,會計
106,034,034162,國立東華大學,財務金融學系,4,商業、管理及法律,東華,財金
106,034,034122,國立東華大學,企業管理學系,4,商業、管理及法律,東華,企業管理
106,034,034152,國立東華大學,國際企業學系,4,商業、管理及法律,東華,國企
106,034,034272,國立東華大學,公共行政學系,4,商業、管理及法律,東華,公共行政
106,034,034182,國立東華大學,管理學院管理科學與財金國際學士學位學程,4,商業、管理及法律,東華,管理財金學程
106,034,034282,國立東華大學,法律學士學位學程,4,商業、管理及法律,東華,法律學程
106,034,034062,國立東華大學,生命科學系,5,自然科學、數學及統計,東華,生命科學
106,034,034372,國立東華大學,自然資源與環境學系,5,自然科學、數學及統計,東華,自然資源環境
106,034,034052,國立東華大學,化學系,5,自然科學、數學及統計,東華,化學
106,034,034032,國立東華大學,物理學系物理組,5,自然科學、數學及統計,東華,物理物理
106,034,034042,國立東華大學,物理學系奈米與光電科學組,5,自然科學、數學及統計,東華,物理奈米光電
106,034,034012,國立東華大學,應用數學系數學科學組,5,自然科學、數學及統計,東華,應用數學科學
106,034,034022,國立東華大學,應用數學系統計科學組,5,自然科學、數學及統計,東華,應用數學統計
106,034,034072,國立東華大學,資訊工程學系學士班資工組,6,資訊通訊科技,東華,資工學士資工
106,034,034082,國立東華大學,資訊工程學系學士班國際組,6,資訊通訊科技,東華,資工學士國際
106,034,034142,國立東華大學,資訊管理學系,6,資訊通訊科技,東華,資管
106,034,034102,國立東華大學,材料科學與工程學系,7,工程、製造及營建,東華,材料科學與工程
106,034,034092,國立東華大學,電機工程學系,7,工程、製造及營建,東華,電機
106,034,034112,國立東華大學,光電工程學系,7,工程、製造及營建,東華,光電工程
106,034,034362,國立東華大學,民族社會工作學士學位學程,9,醫藥衛生及社會福利,東華,民族社工學程
106,034,034172,國立東華大學,觀光暨休閒遊憩學系,10,服務,東華,觀光休閒遊憩
106,058,058132,國立暨南國際大學,國際文教與比較教育學系,1,教育,暨南,國際文教
106,058,058142,國立暨南國際大學,國際文教與比較教育學系(公費生),1,教育,暨南,國際文教(公費)
106,058,058152,國立暨南國際大學,教育政策與行政學系,1,教育,暨南,教育政策行政
106,058,058052,國立暨南國際大學,歷史學系,2,藝術及人文,暨南,歷史
106,058,058022,國立暨南國際大學,外國語文學系,2,藝術及人文,暨南,外文
106,058,058012,國立暨南國際大學,中國語文學系,2,藝術及人文,暨南,中語文
106,058,058082,國立暨南國際大學,經濟學系,3,社會科學、新聞學及圖書資訊,暨南,經濟
106,058,058162,國立暨南國際大學,諮商心理與人力資源發展學系諮商心理組,3,社會科學、新聞學及圖書資訊,暨南,諮商人資諮商心理
106,058,058172,國立暨南國際大學,諮商心理與人力資源發展學系終身學習與人力資源發展組,3,社會科學、新聞學及圖書資訊,暨南,諮商人資終身人資
106,058,058062,國立暨南國際大學,東南亞學系,3,社會科學、新聞學及圖書資訊,暨南,東南亞學
106,058,058102,國立暨南國際大學,財務金融學系,4,商業、管理及法律,暨南,財金
106,058,058072,國立暨南國際大學,國際企業學系,4,商業、管理及法律,暨南,國企
106,058,058042,國立暨南國際大學,公共行政與政策學系,4,商業、管理及法律,暨南,公共行政與政策
106,058,058212,國立暨南國際大學,應用化學系,5,自然科學、數學及統計,暨南,應用化學
106,058,058092,國立暨南國際大學,資訊管理學系,6,資訊通訊科技,暨南,資管
106,058,058182,國立暨南國際大學,資訊工程學系,6,資訊通訊科技,暨南,資工
106,058,058222,國立暨南國際大學,應用材料及光電工程學系,7,工程、製造及營建,暨南,應材光電
106,058,058202,國立暨南國際大學,電機工程學系,7,工程、製造及營建,暨南,電機
106,058,058192,國立暨南國際大學,土木工程學系,7,工程、製造及營建,暨南,土木
106,058,058032,國立暨南國際大學,社會政策與社會工作學系,9,醫藥衛生及社會福利,暨南,社會政策工作
106,058,058112,國立暨南國際大學,觀光休閒與餐旅管理學系觀光休閒組,10,服務,暨南,觀光餐旅休閒
106,058,058122,國立暨南國際大學,觀光休閒與餐旅管理學系餐旅管理組,10,服務,暨南,觀光餐旅餐管
106,028,028022,國立臺北藝術大學,新媒體藝術學系,2,藝術及人文,北藝,新媒藝術
106,028,028012,國立臺北藝術大學,劇場設計學系,2,藝術及人文,北藝,劇場設計
106,056,056032,國立臺灣藝術大學,電影學系,2,藝術及人文,臺藝,電影
106,056,056192,國立臺灣藝術大學,多媒體動畫藝術學系,2,藝術及人文,臺藝,多媒體動藝
106,056,056172,國立臺灣藝術大學,視覺傳達設計學系,2,藝術及人文,臺藝,視覺傳達
106,056,056132,國立臺灣藝術大學,美術學系,2,藝術及人文,臺藝,美術
106,056,056142,國立臺灣藝術大學,書畫藝術學系,2,藝術及人文,臺藝,書畫藝術
106,056,056152,國立臺灣藝術大學,雕塑學系,2,藝術及人文,臺藝,雕塑
106,056,056182,國立臺灣藝術大學,工藝設計學系,2,藝術及人文,臺藝,工藝設計
106,056,056052,國立臺灣藝術大學,音樂學系,2,藝術及人文,臺藝,音樂
106,056,056062,國立臺灣藝術大學,中國音樂學系作曲組,2,藝術及人文,臺藝,中音作曲
106,056,056072,國立臺灣藝術大學,中國音樂學系聲樂組,2,藝術及人文,臺藝,中音聲樂
106,056,056082,國立臺灣藝術大學,中國音樂學系管樂組,2,藝術及人文,臺藝,中音管樂
106,056,056092,國立臺灣藝術大學,中國音樂學系彈弦組,2,藝術及人文,臺藝,中音彈弦
106,056,056102,國立臺灣藝術大學,中國音樂學系撥弦組,2,藝術及人文,臺藝,中音撥弦
106,056,056112,國立臺灣藝術大學,中國音樂學系擦弦組,2,藝術及人文,臺藝,中音擦弦
106,056,056122,國立臺灣藝術大學,中國音樂學系擊樂組,2,藝術及人文,臺藝,中音擊樂
106,056,056042,國立臺灣藝術大學,戲劇學系,2,藝術及人文,臺藝,戲劇
106,056,056202,國立臺灣藝術大學,舞蹈學系,2,藝術及人文,臺藝,舞蹈
106,056,056162,國立臺灣藝術大學,古蹟藝術修護學系,2,藝術及人文,臺藝,古蹟修護
106,056,056022,國立臺灣藝術大學,廣播電視學系,3,社會科學、新聞學及圖書資訊,臺藝,廣播電視
106,056,056012,國立臺灣藝術大學,圖文傳播藝術學系,3,社會科學、新聞學及圖書資訊,臺藝,圖文藝術
106,038,038012,國立臺東大學,教育學系,1,教育,臺東,教育
106,038,038042,國立臺東大學,特殊教育學系,1,教育,臺東,特殊教育
106,038,038052,國立臺東大學,數位媒體與文教產業學系,1,教育,臺東,數位文教
106,038,038032,國立臺東大學,幼兒教育學系,1,教育,臺東,幼兒教育
106,038,038202,國立臺東大學,體育學系,1,教育,臺東,體育
106,038,038192,國立臺東大學,美術產業學系,2,藝術及人文,臺東,美術產業
106,038,038172,國立臺東大學,音樂學系〈一般生〉,2,藝術及人文,臺東,音樂〈一般〉
106,038,038182,國立臺東大學,音樂學系〈原住民生〉,2,藝術及人文,臺東,音樂〈原住民〉
106,038,038062,國立臺東大學,英美語文學系,2,藝術及人文,臺東,英美語文
106,038,038072,國立臺東大學,華語文學系,2,藝術及人文,臺東,華語文學
106,038,038092,國立臺東大學,公共與文化事務學系,3,社會科學、新聞學及圖書資訊,臺東,公共文化
106,038,038122,國立臺東大學,生命科學系,5,自然科學、數學及統計,臺東,生命科學
106,038,038132,國立臺東大學,應用科學系化學及奈米科學組,5,自然科學、數學及統計,臺東,應科奈米
106,038,038142,國立臺東大學,應用科學系應用物理組,5,自然科學、數學及統計,臺東,應科應物
106,038,038102,國立臺東大學,應用數學系,5,自然科學、數學及統計,臺東,應用數學
106,038,038112,國立臺東大學,資訊管理學系,6,資訊通訊科技,臺東,資管
106,038,038162,國立臺東大學,綠色與資訊科技學士學位學程,6,資訊通訊科技,臺東,綠色資訊
106,038,038152,國立臺東大學,資訊工程學系,7,工程、製造及營建,臺東,資工
106,038,038022,國立臺東大學,文化資源與休閒產業學系,10,服務,臺東,文化休閒
106,038,038082,國立臺東大學,身心整合與運動休閒產業學系,10,服務,臺東,身心整合運動休閒
106,150,150012,國立宜蘭大學,外國語文學系,2,藝術及人文,宜蘭,外文
106,150,150022,國立宜蘭大學,應用經濟與管理學系,4,商業、管理及法律,宜蘭,應用經管
106,150,150062,國立宜蘭大學,化學工程與材料工程學系,7,工程、製造及營建,宜蘭,化工材工
106,150,150072,國立宜蘭大學,環境工程學系,7,工程、製造及營建,宜蘭,環境工程
106,150,150132,國立宜蘭大學,電機工程學系,7,工程、製造及營建,宜蘭,電機
106,150,150142,國立宜蘭大學,電子工程學系,7,工程、製造及營建,宜蘭,電子工程
106,150,150152,國立宜蘭大學,資訊工程學系,7,工程、製造及營建,宜蘭,資工
106,150,150052,國立宜蘭大學,機械與機電工程學系,7,工程、製造及營建,宜蘭,機械機電
106,150,150082,國立宜蘭大學,生物機電工程學系,7,工程、製造及營建,宜蘭,生物機電
106,150,150092,國立宜蘭大學,食品科學系,7,工程、製造及營建,宜蘭,食品科學
106,150,150042,國立宜蘭大學,土木工程學系,7,工程、製造及營建,宜蘭,土木
106,150,150102,國立宜蘭大學,生物技術與動物科學系,8,農業、林業、漁業及獸醫,宜蘭,生物技術動科
106,150,150122,國立宜蘭大學,園藝學系,8,農業、林業、漁業及獸醫,宜蘭,園藝
106,150,150112,國立宜蘭大學,森林暨自然資源學系,8,農業、林業、漁業及獸醫,宜蘭,森林資源
106,150,150032,國立宜蘭大學,休閒產業與健康促進學系,10,服務,宜蘭,休閒健康促進
106,151,151192,國立聯合大學,文化創意與數位行銷學系,2,藝術及人文,聯合,文創數位
106,151,151082,國立聯合大學,工業設計學系,2,藝術及人文,聯合,工設
106,151,151162,國立聯合大學,臺灣語文與傳播學系,2,藝術及人文,聯合,臺灣語文傳播
106,151,151172,國立聯合大學,華語文學系,2,藝術及人文,聯合,華語文學
106,151,151152,國立聯合大學,財務金融學系,4,商業、管理及法律,聯合,財金
106,151,151132,國立聯合大學,經營管理學系,4,商業、管理及法律,聯合,經營管理
106,151,151142,國立聯合大學,資訊管理學系,6,資訊通訊科技,聯合,資管
106,151,151122,國立聯合大學,資訊工程學系,6,資訊通訊科技,聯合,資工
106,151,151022,國立聯合大學,化學工程學系,7,工程、製造及營建,聯合,化工
106,151,151042,國立聯合大學,材料科學工程學系,7,工程、製造及營建,聯合,材料科學工程
106,151,151052,國立聯合大學,環境與安全衛生工程學系,7,工程、製造及營建,聯合,環境安全衛生工
106,151,151062,國立聯合大學,能源工程學系,7,工程、製造及營建,聯合,能源工程
106,151,151092,國立聯合大學,電機工程學系,7,工程、製造及營建,聯合,電機
106,151,151102,國立聯合大學,電子工程學系,7,工程、製造及營建,聯合,電子工程
106,151,151112,國立聯合大學,光電工程學系,7,工程、製造及營建,聯合,光電工程
106,151,151012,國立聯合大學,機械工程學系,7,工程、製造及營建,聯合,機械工程學
106,151,151072,國立聯合大學,建築學系,7,工程、製造及營建,聯合,建築
106,151,151032,國立聯合大學,土木與防災工程學系,7,工程、製造及營建,聯合,土木防災
106,151,151182,國立聯合大學,文化觀光產業學系,10,服務,聯合,文化觀光產業
106,063,063042,國立臺南藝術大學,材質創作與設計系,2,藝術及人文,南藝,材質設計
106,063,063022,國立臺南藝術大學,應用音樂學系藝術管理組,2,藝術及人文,南藝,應用音樂藝術管理
106,063,063032,國立臺南藝術大學,應用音樂學系音樂工程與創作組,2,藝術及人文,南藝,應用音樂工程創作
106,063,063012,國立臺南藝術大學,藝術史學系,2,藝術及人文,南藝,藝術史
106,033,033012,國立臺南大學,教育學系,1,教育,臺南,教育
106,033,033022,國立臺南大學,特殊教育學系,1,教育,臺南,特殊教育
106,033,033032,國立臺南大學,幼兒教育學系,1,教育,臺南,幼兒教育
106,033,033222,國立臺南大學,體育學系,1,教育,臺南,體育
106,033,033212,國立臺南大學,視覺藝術與設計學系,2,藝術及人文,臺南,視覺藝術設計
106,033,033192,國立臺南大學,音樂學系,2,藝術及人文,臺南,音樂
106,033,033202,國立臺南大學,音樂學系(公費生),2,藝術及人文,臺南,音樂(公費)
106,033,033172,國立臺南大學,戲劇創作與應用學系,2,藝術及人文,臺南,戲劇創作
106,033,033062,國立臺南大學,英語學系,2,藝術及人文,臺南,英語
106,033,033052,國立臺南大學,國語文學系,2,藝術及人文,臺南,國語文學
106,033,033042,國立臺南大學,諮商與輔導學系,3,社會科學、新聞學及圖書資訊,臺南,諮商輔導
106,033,033082,國立臺南大學,文化與自然資源學系,3,社會科學、新聞學及圖書資訊,臺南,文化自然資源
106,033,033092,國立臺南大學,經營與管理學系,4,商業、管理及法律,臺南,經營與管理
106,033,033072,國立臺南大學,行政管理學系,4,商業、管理及法律,臺南,行政管理
106,033,033152,國立臺南大學,生物科技學系,5,自然科學、數學及統計,臺南,生物科技學
106,033,033162,國立臺南大學,生態暨環境資源學系,5,自然科學、數學及統計,臺南,生態環境資源
106,033,033182,國立臺南大學,應用數學系,5,自然科學、數學及統計,臺南,應用數學
106,033,033112,國立臺南大學,資訊工程學系,6,資訊通訊科技,臺南,資工
106,033,033102,國立臺南大學,數位學習科技學系,6,資訊通訊科技,臺南,數位學習
106,033,033132,國立臺南大學,材料科學系,7,工程、製造及營建,臺南,材料科學
106,033,033142,國立臺南大學,綠色能源科技學系,7,工程、製造及營建,臺南,綠能
106,033,033122,國立臺南大學,電機工程學系,7,工程、製造及營建,臺南,電機
106,032,032042,國立臺北教育大學,特殊教育學系,1,教育,北教,特殊教育
106,032,032202,國立臺北教育大學,特殊教育學系(公費生),1,教育,北教,特殊教育(公費)
106,032,032022,國立臺北教育大學,教育經營與管理學系,1,教育,北教,教育經管
106,032,032032,國立臺北教育大學,幼兒與家庭教育學系,1,教育,北教,幼兒家教
106,032,032012,國立臺北教育大學,教育學系,1,教育,北教,教育
106,032,032152,國立臺北教育大學,數學暨資訊教育學系數學組,1,教育,北教,數學資訊數學
106,032,032162,國立臺北教育大學,數學暨資訊教育學系資訊組,1,教育,北教,數學資訊資訊
106,032,032122,國立臺北教育大學,自然科學教育學系,1,教育,北教,自然科學教育
106,032,032212,國立臺北教育大學,自然科學教育學系(公費生),1,教育,北教,自然科學教育(公費)
106,032,032282,國立臺北教育大學,體育學系,1,教育,北教,體育
106,032,032112,國立臺北教育大學,藝術與造形設計學系設計組,2,藝術及人文,北教,藝術造形設計設計
106,032,032262,國立臺北教育大學,藝術與造形設計學系藝術組,2,藝術及人文,北教,藝術造形設計藝術
106,032,032272,國立臺北教育大學,藝術與造形設計學系藝術組(公費生),2,藝術及人文,北教,藝術造形設計藝術(公費)
106,032,032102,國立臺北教育大學,文化創意產業經營學系,2,藝術及人文,北教,文創產經
106,032,032142,國立臺北教育大學,數位科技設計學系,2,藝術及人文,北教,數位科技
106,032,032222,國立臺北教育大學,音樂學系,2,藝術及人文,北教,音樂
106,032,032232,國立臺北教育大學,音樂學系(公費生甲組),2,藝術及人文,北教,音樂(公費甲)
106,032,032242,國立臺北教育大學,音樂學系(公費生乙組),2,藝術及人文,北教,音樂(公費乙)
106,032,032252,國立臺北教育大學,音樂學系(公費生丙組),2,藝術及人文,北教,音樂(公費丙)
106,032,032072,國立臺北教育大學,兒童英語教育學系,2,藝術及人文,北教,兒童英語教育
106,032,032172,國立臺北教育大學,兒童英語教育學系(公費生甲組),2,藝術及人文,北教,兒童英語(公甲)
106,032,032182,國立臺北教育大學,兒童英語教育學系(公費生乙組),2,藝術及人文,北教,兒童英語(公乙)
106,032,032192,國立臺北教育大學,兒童英語教育學系(公費生丙組),2,藝術及人文,北教,兒童英語(公丙)
106,032,032082,國立臺北教育大學,語文與創作學系語文師資組,2,藝術及人文,北教,語文創作語文師資
106,032,032092,國立臺北教育大學,語文與創作學系文學創作組,2,藝術及人文,北教,語文創作文學創作
106,032,032052,國立臺北教育大學,心理與諮商學系,3,社會科學、新聞學及圖書資訊,北教,心理諮商
106,032,032062,國立臺北教育大學,社會與區域發展學系,3,社會科學、新聞學及圖書資訊,北教,社會區域發展
106,032,032132,國立臺北教育大學,資訊科學系,6,資訊通訊科技,北教,資科
106,031,031012,國立臺中教育大學,教育學系,1,教育,中教,教育
106,031,031162,國立臺中教育大學,教育學系(公費生),1,教育,中教,教育(公)
106,031,031072,國立臺中教育大學,特殊教育學系,1,教育,中教,特殊教育
106,031,031062,國立臺中教育大學,幼兒教育學系,1,教育,中教,幼兒教育
106,031,031022,國立臺中教育大學,語文教育學系,1,教育,中教,語文教育
106,031,031052,國立臺中教育大學,科學教育與應用學系,1,教育,中教,科學教育
106,031,031042,國立臺中教育大學,數學教育學系,1,教育,中教,數學教育
106,031,031152,國立臺中教育大學,體育學系非運動專長組,1,教育,中教,體育非運專
106,031,031192,國立臺中教育大學,體育學系運動專長組,1,教育,中教,體育運專
106,031,031142,國立臺中教育大學,文化創意產業設計與營運學系,2,藝術及人文,中教,文創設計營運
106,031,031182,國立臺中教育大學,美術學系,2,藝術及人文,中教,美術
106,031,031172,國立臺中教育大學,音樂學系,2,藝術及人文,中教,音樂
106,031,031102,國立臺中教育大學,英語學系,2,藝術及人文,中教,英語
106,031,031082,國立臺中教育大學,臺灣語文學系,2,藝術及人文,中教,臺灣語文
106,031,031112,國立臺中教育大學,諮商與應用心理學系,3,社會科學、新聞學及圖書資訊,中教,諮商應用心理
106,031,031032,國立臺中教育大學,區域與社會發展學系,3,社會科學、新聞學及圖書資訊,中教,區域發展
106,031,031132,國立臺中教育大學,國際企業學系,4,商業、管理及法律,中教,國企
106,031,031092,國立臺中教育大學,資訊工程學系,6,資訊通訊科技,中教,資工
106,031,031122,國立臺中教育大學,數位內容科技學系,6,資訊通訊科技,中教,數位內容科技
106,039,039062,國立體育大學,球類運動技術學系,10,服務,國體,球類運動
106,039,039012,國立體育大學,運動保健學系,10,服務,國體,運動保健
106,039,039022,國立體育大學,休閒產業經營學系,10,服務,國體,休閒產經
106,039,039032,國立體育大學,體育推廣學系(一般組),10,服務,國體,體育推廣(一般)
106,039,039042,國立體育大學,體育推廣學系(拔河組),10,服務,國體,體育推廣(拔河)
106,039,039052,國立體育大學,適應體育學系,10,服務,國體,適應體育
106,153,153012,國立金門大學,應用英語學系,2,藝術及人文,金門,應用英語
106,153,153112,國立金門大學,華語文學系,2,藝術及人文,金門,華語文學
106,153,153102,國立金門大學,國際暨大陸事務學系,3,社會科學、新聞學及圖書資訊,金門,國際大陸事務
106,153,153032,國立金門大學,企業管理學系,4,商業、管理及法律,金門,企業管理
106,153,153122,國立金門大學,海洋與邊境管理學系,4,商業、管理及法律,金門,海洋邊境
106,153,153082,國立金門大學,資訊工程學系,6,資訊通訊科技,金門,資工
106,153,153042,國立金門大學,電子工程學系,7,工程、製造及營建,金門,電子工程
106,153,153132,國立金門大學,工業工程與管理學系,7,工程、製造及營建,金門,工工
106,153,153052,國立金門大學,食品科學系,7,工程、製造及營建,金門,食品科學
106,153,153092,國立金門大學,建築學系,7,工程、製造及營建,金門,建築
106,153,153172,國立金門大學,都市計畫與景觀學系,7,工程、製造及營建,金門,都市計畫景觀
106,153,153062,國立金門大學,土木與工程管理學系,7,工程、製造及營建,金門,土木工管
106,153,153142,國立金門大學,護理學系,9,醫藥衛生及社會福利,金門,護理學
106,153,153182,國立金門大學,護理學系(公費生),9,醫藥衛生及社會福利,金門,護理學(公費)
106,153,153152,國立金門大學,長期照護學系,9,醫藥衛生及社會福利,金門,長照
106,153,153162,國立金門大學,社會工作學系,9,醫藥衛生及社會福利,金門,社會工作
106,153,153072,國立金門大學,觀光管理學系,10,服務,金門,觀光管理
106,153,153022,國立金門大學,運動與休閒學系,10,服務,金門,運動休閒
106,060,060052,國立臺灣體育運動大學,體育學系(一般組),1,教育,臺體,體育(一般)
106,060,060062,國立臺灣體育運動大學,體育學系(運動專長組),1,教育,臺體,體育(運動專長)
106,060,060022,國立臺灣體育運動大學,運動健康科學學系,10,服務,臺體,運動健康學
106,060,060042,國立臺灣體育運動大學,休閒運動學系,10,服務,臺體,休閒運動
106,060,060012,國立臺灣體育運動大學,運動事業管理學系,10,服務,臺體,運動管理
106,060,060032,國立臺灣體育運動大學,運動資訊與傳播學系(傳播組),10,服務,臺體,運動資訊傳播(傳播)
106,036,036012,國立屏東大學,教育學系,1,教育,屏東,教育
106,036,036042,國立屏東大學,教育心理與輔導學系,1,教育,屏東,教育輔導
106,036,036032,國立屏東大學,特殊教育學系,1,教育,屏東,特殊教育
106,036,036022,國立屏東大學,幼兒教育學系,1,教育,屏東,幼兒教育
106,036,036312,國立屏東大學,體育學系,1,教育,屏東,體育
106,036,036242,國立屏東大學,科普傳播學系,1,教育,屏東,科普傳播
106,036,036112,國立屏東大學,視覺藝術學系數位媒體設計組(一般類),2,藝術及人文,屏東,視覺媒體(一般)
106,036,036302,國立屏東大學,視覺藝術學系造形藝術組(美術類),2,藝術及人文,屏東,視覺藝術(美術)
106,036,036292,國立屏東大學,音樂學系,2,藝術及人文,屏東,音樂
106,036,036072,國立屏東大學,文化創意產業學系,2,藝術及人文,屏東,文創產業
106,036,036062,國立屏東大學,英語學系,2,藝術及人文,屏東,英語
106,036,036092,國立屏東大學,應用英語學系,2,藝術及人文,屏東,應用英語
106,036,036102,國立屏東大學,應用日語學系,2,藝術及人文,屏東,應用日語
106,036,036052,國立屏東大學,中國語文學系,2,藝術及人文,屏東,中語文
106,036,036082,國立屏東大學,社會發展學系,3,社會科學、新聞學及圖書資訊,屏東,社會發展
106,036,036192,國立屏東大學,會計學系,4,商業、管理及法律,屏東,會計
106,036,036182,國立屏東大學,財務金融學系,4,商業、管理及法律,屏東,財金
106,036,036162,國立屏東大學,企業管理學系,4,商業、管理及法律,屏東,企業管理
106,036,036122,國立屏東大學,商業自動化與管理學系,4,商業、管理及法律,屏東,商業自動化
106,036,036132,國立屏東大學,行銷與流通管理學系,4,商業、管理及法律,屏東,行銷流通管理
106,036,036172,國立屏東大學,國際貿易學系,4,商業、管理及法律,屏東,國貿
106,036,036152,國立屏東大學,不動產經營學系,4,商業、管理及法律,屏東,不動產經
106,036,036202,國立屏東大學,應用化學系,5,自然科學、數學及統計,屏東,應用化學
106,036,036222,國立屏東大學,應用物理系物理組,5,自然科學、數學及統計,屏東,應物物理
106,036,036232,國立屏東大學,應用物理系光電暨材料組,5,自然科學、數學及統計,屏東,應物光電材料
106,036,036212,國立屏東大學,應用數學系,5,自然科學、數學及統計,屏東,應用數學
106,036,036282,國立屏東大學,資訊管理學系,6,資訊通訊科技,屏東,資管
106,036,036272,國立屏東大學,資訊科學系,6,資訊通訊科技,屏東,資科
106,036,036252,國立屏東大學,電腦與智慧型機器人學士學位學程,6,資訊通訊科技,屏東,電腦智慧
106,036,036262,國立屏東大學,電腦與通訊學系,7,工程、製造及營建,屏東,電腦通訊
106,036,036142,國立屏東大學,休閒事業經營學系,10,服務,屏東,休閒事業
106,009,009442,東海大學,工業設計學系,2,藝術及人文,東海,工設
106,009,009492,東海大學,美術學系,2,藝術及人文,東海,美術
106,009,009482,東海大學,音樂學系,2,藝術及人文,東海,音樂
106,009,009032,東海大學,歷史學系,2,藝術及人文,東海,歷史
106,009,009052,東海大學,哲學系,2,藝術及人文,東海,哲學
106,009,009022,東海大學,外國語文學系,2,藝術及人文,東海,外文
106,009,009042,東海大學,日本語言文化學系,2,藝術及人文,東海,日本文化
106,009,009012,東海大學,中國文學系,2,藝術及人文,東海,中文
106,009,009332,東海大學,經濟學系一般經濟組,3,社會科學、新聞學及圖書資訊,東海,經濟一般經濟
106,009,009342,東海大學,經濟學系產業經濟組,3,社會科學、新聞學及圖書資訊,東海,經濟產業經濟
106,009,009352,東海大學,政治學系政治理論組,3,社會科學、新聞學及圖書資訊,東海,政治理論
106,009,009362,東海大學,政治學系國際關係組,3,社會科學、新聞學及圖書資訊,東海,政治國際關係
